originals/domestic/cow/cow2.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow2.imageset/cow2_ipad.jpg,1024,806.292134831,0.0875,0,1,1
originals/domestic/cow/cow2.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow2.imageset/cow2_ipadretina.jpg,2048,1612.58426966,0.0875,0,1,1
originals/domestic/cow/cow2.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow2.imageset/cow2_iphone5.jpg,1138,640,0,0,1,1
originals/domestic/cow/cow2.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow2.imageset/cow2_iphone6.jpg,1334,750,0,0,1,1
originals/domestic/cow/cow4.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow4_ls.imageset/cow4_ls_iphone4.jpg,960,640,0.04375,0,0.93375,1
originals/domestic/cow/cow4.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow4_pt.imageset/cow4_pt_iphone4.jpg,640,960,0.5775,0.0917602996255,1,0.93570536829
originals/domestic/cow/cow4.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow4_ls.imageset/cow4_ls_ipad.jpg,1024,768,0.04375,0,0.93375,1
originals/domestic/cow/cow4.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow4_pt.imageset/cow4_pt_ipad.jpg,768,1024,0.5775,0.0917602996255,1,0.93570536829
originals/domestic/cow/cow4.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow4_ls.imageset/cow4_ls_ipadretina.jpg,2048,1536,0.04375,0,0.93375,1
originals/domestic/cow/cow4.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow4_pt.imageset/cow4_pt_ipadretina.jpg,1536,2048,0.5775,0.0917602996255,1,0.93570536829
originals/domestic/cow/cow4.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow4.imageset/cow4_iphone5.jpg,1138,640,0,0,1,1
originals/domestic/cow/cow4.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow4.imageset/cow4_iphone6.jpg,1334,750,0,0,1,1
originals/domestic/cow/cow6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow6.imageset/cow6_iphone4.jpg,960,640,0,0,0.88,1
originals/domestic/cow/cow6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow6.imageset/cow6_ipad.jpg,1024,768,0,0,0.88,1
originals/domestic/cow/cow6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow6.imageset/cow6_ipadretina.jpg,2048,1536,0,0,0.88,1
originals/domestic/cow/cow6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow6.imageset/cow6_iphone5.jpg,1138,640,0,0,1,1
originals/domestic/cow/cow6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow6.imageset/cow6_iphone6.jpg,1334,750,0,0,1,1
originals/domestic/cow/cow5.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow5.imageset/cow5_iphone4.jpg,960,640,0.03875,0,0.92875,1
originals/domestic/cow/cow5.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow5.imageset/cow5_ipad.jpg,1024,768,0.03875,0,0.92875,1
originals/domestic/cow/cow5.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow5.imageset/cow5_ipadretina.jpg,2048,1536,0.03875,0,0.92875,1
originals/domestic/cow/cow5.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow5.imageset/cow5_iphone5.jpg,1138,640,0,0,1,1
originals/domestic/cow/cow5.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow5.imageset/cow5_iphone6.jpg,1334,750,0,0,1,1
